"﻿""id. Response ID""",Electric driving range,oldcartype,Discontinuance (inc. purchased lease) 2,Age,Gender,Oneway_commute_dist,Long_trip_num,Safety,Refuelling/Recharging costs,Environmental impacts,Reliability,Electric driving range,Convenience of charging,Household_income,"Home Charging (L1, L2, None)","Work charging (L1, L2, DC, none)",Public charging,Second_vehicle,"Lease (1 lease, 0 other)",Survey_completion
2645,271,BEV,Original,55,Female,3.78,0,5,5,5,5,5,5,I prefer not to answer,No Charging,No charging,Level 2,,0,40
2647,271,BEV,Continued,45,Male,36.29,0,5,5,5,5,4,5,"$500,000 or more",Level 2,Level 1,DC Fast,18,1,40
2648,111,BEV,Continued,45,Female,110.31,0,5,5,5,5,1,5,"$150,000 to $199,999",Level 1,Level 1,No charging,28,1,40
2651,271,BEV,Original,45,Male,46.87,10,5,5,5,5,5,5,"$400,000 to $449,999",Level 2,,DC Fast,42,0,40
2653,62,BEV,Original,45,Female,13.28,0,5,5,5,5,2,2,"$200,000 to $249,999",Level 1,,,24,0,40
2654,82,BEV,Continued,65,Female,3.52,0,5,5,5,5,2,5,"$450,000 to $499,999",No Charging,,,,0,40
2656,271,BEV,Original,55,Male,14.43,15,5,5,5,4,4,4,"$100,000 to $149,999",Level 1,No charging,No charging,24,0,40
2657,84,BEV,Continued,55,Female,3.34,0,5,5,5,4,2,4,"$350,000 to $399,999",Level 1,No charging,No charging,34,1,40
2658,271,BEV,Original,65,Male,9.98,6,5,5,5,5,4,4,"$500,000 or more",Level 2,Level 2,No charging,25,0,40
2660,76,BEV,Discontinued,80,Male,,0,5,5,5,5,4,5,"Less than $50,000",Level 1,,,24,1,40
2661,84,BEV,Continued,35,Male,17.41,0,5,5,5,4,2,5,"$150,000 to $199,999",Level 1,No charging,No charging,40,1,40
2662,271,BEV,Original,45,Female,54.01,1,5,5,4,5,2,2,I prefer not to answer,Level 2,DC Fast,No charging,,0,40
2663,84,BEV,Original,45,Male,22.75,0,4,5,5,4,3,3,I prefer not to answer,Level 2,Level 2,No charging,114,0,40
2664,271,BEV,Continued,65,Male,11.46,1,5,5,5,5,5,5,"$50,000 to $99,999",Level 2,No charging,No charging,24,1,40
2665,84,BEV,Continued,35,Female,33.26,0,5,2,5,5,1,1,"$200,000 to $249,999",Level 1,Level 2,No charging,,1,40
2666,84,BEV,Original,35,Female,15.69,0,5,5,5,5,2,4,"$250,000 to $299,999",Level 2,Level 2,No charging,23,0,40
2668,62,BEV,Continued,75,Male,10.46,0,4,5,5,5,1,5,"$50,000 to $99,999",Level 2,,,46,0,40
2671,84,BEV,Discontinued,65,Male,1.79,0,4,2,3,4,1,4,"$50,000 to $99,999",Level 1,No charging,No charging,101,0,40
2674,271,BEV,Original,55,Female,3.35,2,5,5,5,5,4,5,"$100,000 to $149,999",Level 2,No charging,No charging,99,0,40
2677,271,BEV,Original,75,Male,,0,,,,,,,,Level 2,No charging,No charging,46,0,16
2678,240,BEV,Original,75,Male,9.48,1,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,126,0,40
2679,271,BEV,Continued,75,Male,14.73,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,,,28,0,40
2680,87,BEV,Original,55,Male,17.43,0,3,5,4,5,2,4,I prefer not to answer,Level 2,,,24,0,40
2682,271,BEV,Original,75,Male,,2,5,5,5,5,4,5,"$500,000 or more",Level 2,No charging,No charging,41,0,40
2684,271,BEV,Original,55,Female,8.56,8,5,5,5,5,4,4,"$250,000 to $299,999",Level 2,No charging,DC Fast,24,0,40
2685,84,BEV,Original,55,Male,5.2,0,5,5,5,5,1,2,"$300,000 to $349,999",Level 2,,,24,0,40
2690,271,BEV,Original,75,Male,,0,,,,,,,,Level 2,No charging,No charging,24,0,15
2693,111,BEV,Original,55,Male,17.58,0,5,5,5,5,3,5,"$150,000 to $199,999",Level 1,No charging,No charging,24,0,40
2694,271,BEV,Original,55,Female,,0,5,5,5,5,5,5,"$450,000 to $499,999",Level 2,,,88,0,40
2701,270,BEV,Original,55,Female,10.41,1,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,No charging,No charging,16,0,40
2702,84,BEV,Continued,55,Female,20.26,0,5,2,5,5,1,1,"$50,000 to $99,999",No Charging,No charging,DC Fast,,1,40
2703,84,BEV,Continued,55,Female,2.16,0,4,5,5,2,1,5,"$150,000 to $199,999",No Charging,Level 1,No charging,23,1,40
2704,87,BEV,Continued,45,Female,15.39,0,3,5,5,3,2,3,"$100,000 to $149,999",Level 2,,,28,1,40
2707,84,BEV,Discontinued,45,Female,7.25,0,5,5,5,5,3,5,"$100,000 to $149,999",Level 2,No charging,Level 2,23,0,40
2708,84,BEV,Continued,35,Male,44.72,0,5,5,5,5,3,4,"$50,000 to $99,999",Level 2,,Level 2 & DC Fast,,1,40
2709,84,BEV,Continued,45,Female,15.68,0,3,4,4,4,1,3,"$200,000 to $249,999",Level 1,Level 2,DC Fast,24,1,40
2710,271,BEV,Continued,55,Male,20.21,0,5,5,5,5,5,5,"$500,000 or more",Level 2,No charging,No charging,14,1,40
2713,271,BEV,Original,,,,0,,,,,,,,Level 2,No charging,DC Fast,30,0,6
2714,82,BEV,Original,55,Female,,0,3,5,5,4,2,4,"$500,000 or more",Level 1,,,24,0,40
2716,84,BEV,Continued,75,Male,77.97,0,5,3,5,5,1,3,"$150,000 to $199,999",Level 2,,,24,1,40
2720,84,BEV,Discontinued,55,Female,0.33,0,4,5,5,5,2,5,I prefer not to answer,Level 2,,Level 2 & DC Fast,16,1,40
2721,271,BEV,Continued,55,Male,14.74,0,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,,,37,0,40
2722,103,BEV,Original,55,Male,17.37,0,5,5,5,5,5,5,"$200,000 to $249,999",No Charging,,Level 2,50,0,40
2723,111,BEV,Continued,45,Male,32.7,0,4,5,4,5,3,5,"$400,000 to $449,999",Level 2,Level 1,No charging,,1,40
2725,271,BEV,Continued,55,Male,29.09,0,5,5,5,5,5,4,"$200,000 to $249,999",Level 2,,Level 2 & DC Fast,26,0,40
2726,271,BEV,Original,75,Male,,4,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,DC Fast,24,0,40
2727,84,BEV,Continued,45,Male,16.2,0,4,5,5,4,4,4,"$500,000 or more",Level 2,Level 2,No charging,26,1,40
2728,271,BEV,Original,75,Male,,0,5,5,5,5,5,5,"$500,000 or more",Level 2,,,24,0,40
2729,103,BEV,Continued,45,Female,9.8,0,5,4,5,5,2,2,I prefer not to answer,No Charging,,Level 2,16,1,40
2731,87,BEV,Continued,45,Male,4.18,0,5,5,5,5,2,5,"$50,000 to $99,999",Level 1,,Level 2,,1,40
2736,87,BEV,Discontinued,35,Male,16.07,0,5,5,5,5,1,2,"$100,000 to $149,999",No Charging,,Level 2,,1,40
2737,271,BEV,Continued,65,Male,3.39,0,5,5,5,4,5,5,"$500,000 or more",Level 2,No charging,No charging,112,1,40
2738,271,BEV,Original,,,,0,,,,,,,,Level 2,No charging,DC Fast,99,0,6
2739,84,BEV,Continued,55,Female,8.06,0,5,5,5,5,4,5,"$350,000 to $399,999",Level 1,No charging,No charging,24,1,40
2740,271,BEV,Original,45,Male,9.66,2,5,5,5,5,2,4,"$250,000 to $299,999",Level 2,No charging,No charging,24,0,40
2741,271,BEV,Continued,65,Male,,0,5,5,5,5,4,5,"$500,000 or more",Level 2,No charging,DC Fast,,1,40
2742,84,BEV,Continued,45,Female,0.82,0,5,3,5,5,1,4,"$200,000 to $249,999",No Charging,Level 2,No charging,119,1,40
2746,84,BEV,Discontinued,35,Male,,0,,,,,,,,Level 1,Level 1,No charging,25,1,16
2748,271,BEV,Original,35,Male,5.22,12,5,5,5,5,4,4,"$200,000 to $249,999",Level 2,Level 2,No charging,,0,40
2750,81,BEV,Original,75,Male,101.63,5,5,5,5,5,2,4,"$50,000 to $99,999",Level 2,Level 1,Level 1 & Level 2,24,0,40
2752,270,BEV,Original,45,Male,0.38,20,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,Level 2,No charging,88,0,40
2754,271,BEV,Original,75,Male,12.92,2,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,No charging,No charging,99,0,40
2756,271,BEV,Discontinued,45,Male,1.31,0,5,4,5,5,1,1,"$50,000 to $99,999",Level 2,Level 1,Level 1,24,0,40
2757,84,BEV,Continued,25,Male,98.57,0,5,3,5,5,3,5,,Level 1,No charging,No charging,25,1,31
2759,87,BEV,Discontinued,,,,0,,,,,,,,No Charging,,Level 2,24,1,10
2760,271,BEV,Original,65,Male,14.37,3,5,5,5,4,5,5,"$50,000 to $99,999",Level 2,Level 1,No charging,99,0,40
2761,271,BEV,Continued,45,Male,21.47,0,5,5,5,5,5,5,"$500,000 or more",Level 2,,Level 2 & DC Fast,24,0,40
2762,271,BEV,Original,45,Male,12.43,15,5,5,5,4,5,5,"$150,000 to $199,999",No Charging,,DC Fast,13,0,40
2763,84,BEV,Discontinued,55,Female,29.02,0,5,5,5,5,1,1,"$150,000 to $199,999",Level 1,,,24,1,40
2764,84,BEV,Continued,55,Female,,0,5,2,3,5,2,1,"$350,000 to $399,999",Level 2,Level 1,Level 1,24,0,40
2766,84,BEV,Original,75,Male,1.13,0,5,5,5,5,2,5,"Less than $50,000",No Charging,,,,0,40
2767,87,BEV,Discontinued,65,Female,,0,,,,,,,,Level 2,,,,1,16
2771,84,BEV,Continued,55,Male,6.04,0,5,5,5,5,3,5,"$200,000 to $249,999",Level 1,,,26,1,40
2776,270,BEV,Original,75,Male,20.55,6,5,5,5,4,5,5,I prefer not to answer,Level 2,No charging,No charging,24,0,40
2779,271,BEV,Original,65,Female,7.86,40,5,5,5,5,2,5,"$150,000 to $199,999",Level 2,Level 1,No charging,24,0,40
2780,271,BEV,Discontinued,45,Male,42.1,0,5,5,5,4,4,3,"$300,000 to $349,999",Level 2,,,,0,40
2783,103,BEV,Original,,,,0,,,,,,,,No Charging,,,,0,1
2784,84,BEV,Original,65,Female,25.09,0,5,5,5,5,2,2,I prefer not to answer,Level 1,Level 2,No charging,24,0,40
2787,270,BEV,Continued,55,Male,7.87,0,5,5,5,4,5,5,"$200,000 to $249,999",Level 2,Level 2,DC Fast,84,1,40
2788,84,BEV,Continued,45,Male,20.34,0,4,5,5,4,2,5,"$200,000 to $249,999",Level 2,Level 2,No charging,24,1,40
2789,84,BEV,Continued,65,Male,,0,5,5,4,5,2,5,"$100,000 to $149,999",Level 1,,Level 2 & DC Fast,46,1,40
2791,271,BEV,Continued,65,Male,9.07,0,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,40,0,40
2792,270,BEV,Original,55,Male,8.82,3,5,5,5,5,4,4,"$150,000 to $199,999",Level 2,No charging,No charging,17,0,40
2794,84,BEV,Continued,55,Male,8.6,0,5,4,5,5,2,5,"$150,000 to $199,999",Level 2,No charging,No charging,29,1,40
2798,271,BEV,Continued,45,Male,11.91,0,5,5,5,5,4,4,I prefer not to answer,Level 2,,,24,0,40
2802,87,BEV,Continued,65,Male,18.02,0,4,5,4,2,2,4,"$300,000 to $349,999",Level 1,,Level 2,17,1,40
2803,84,BEV,Continued,55,Male,30.05,0,5,5,5,5,1,5,"$100,000 to $149,999",Level 2,Level 2,Level 2 & DC Fast,23,0,40
2804,271,BEV,Original,45,Male,3.81,10,5,5,5,5,5,5,I prefer not to answer,Level 2,No charging,DC Fast,28,0,40
2806,84,BEV,Original,,,,0,,,,,,,,No Charging,Level 1,No charging,,1,1
2809,84,BEV,Continued,45,Male,7.44,0,3,4,4,3,2,4,"$250,000 to $299,999",Level 2,,,24,1,40
2811,87,BEV,Continued,45,Female,14.82,0,4,5,5,3,2,2,"$50,000 to $99,999",Level 1,,,24,1,40
2814,271,BEV,Original,65,Female,17.18,1,,,,,,,,Level 2,Level 2,No charging,24,0,-1
2815,84,BEV,Original,55,Male,9.09,0,4,5,5,5,4,4,"$100,000 to $149,999",No Charging,,,50,0,40
2816,84,BEV,Original,35,Male,25.99,100,5,5,5,5,4,5,I prefer not to answer,Level 1,Level 1,No charging,25,0,40
2818,84,BEV,Continued,55,Female,2.89,0,5,4,5,5,1,2,I prefer not to answer,Level 1,Level 2,No charging,17,1,40
2820,103,BEV,Original,65,Male,13.26,0,3,5,5,5,5,5,I prefer not to answer,Level 2,,,41,0,40
2821,84,BEV,Original,55,Male,4.49,0,4,5,5,5,2,5,"$100,000 to $149,999",Level 2,No charging,No charging,,0,40
2822,84,BEV,Continued,65,Male,5.29,0,5,5,5,4,4,5,"$200,000 to $249,999",Level 2,No charging,No charging,24,1,40
2823,84,BEV,Original,55,Male,5.79,0,5,5,5,5,2,3,"$100,000 to $149,999",Level 1,Level 2,No charging,13,1,40
2828,82,BEV,Continued,65,Female,5.52,0,5,5,5,5,4,4,"$50,000 to $99,999",Level 2,,,26,1,40
2829,84,BEV,Continued,45,Male,12.67,0,3,4,5,5,2,4,"$250,000 to $299,999",Level 1,,,25,1,40
2830,87,BEV,Continued,65,Male,3.39,0,2,5,5,4,2,4,I prefer not to answer,Level 2,,Level 2,41,1,40
2835,84,BEV,Continued,65,Male,,0,3,5,5,5,2,2,I prefer not to answer,No Charging,No charging,DC Fast,28,1,40
2837,84,BEV,Original,45,Male,7.3,0,4,4,5,3,2,5,"$200,000 to $249,999",Level 2,Level 2,DC Fast,117,0,40
2839,84,BEV,Continued,35,Male,22.12,0,3,3,2,5,1,4,"$400,000 to $449,999",No Charging,,,,0,40
2843,271,BEV,Original,75,Female,23.31,4,5,5,5,5,5,5,"$100,000 to $149,999",No Charging,,,,0,40
2847,81,BEV,Discontinued,35,Male,,0,,,,,,,,Level 1,Level 2,No charging,24,1,17
2851,271,BEV,Original,,,,0,,,,,,,,Level 2,No charging,No charging,24,0,7
2853,271,BEV,Original,55,Female,68.56,0,5,5,5,5,4,4,"$200,000 to $249,999",Level 2,No charging,No charging,15,0,40
2855,84,BEV,Continued,35,Female,12.52,0,5,5,5,5,2,2,"$350,000 to $399,999",Level 1,Level 2,No charging,24,1,40
2858,103,BEV,Continued,45,Male,13.61,2,4,5,5,2,4,5,"$150,000 to $199,999",Level 1,,Level 2,,1,40
2859,84,BEV,Original,55,Male,,0,,,,,,,,Level 2,Level 2,No charging,46,0,16
2861,271,BEV,Original,80,Male,2.36,5,5,5,5,5,5,5,I prefer not to answer,Level 2,No charging,No charging,88,0,40
2865,270,BEV,Original,,,,0,,,,,,,,No Charging,,,25,0,1
2867,271,BEV,Original,45,Male,26.7,2,5,5,5,5,5,5,"$500,000 or more",Level 2,Level 2,Level 2,16,0,40
2871,271,BEV,Original,55,Female,2.62,1,5,5,5,5,4,4,I prefer not to answer,Level 2,,,24,0,40
2872,68,BEV,Discontinued,65,Female,3.72,0,5,5,5,5,2,5,"$100,000 to $149,999",Level 1,,,28,1,40
2873,81,BEV,Original,55,Male,7.09,0,5,5,5,5,3,5,"$500,000 or more",Level 2,,,27,0,40
2874,81,BEV,Continued,65,Male,5.31,0,5,5,5,5,4,5,"$50,000 to $99,999",Level 2,Level 1,No charging,,1,40
2876,84,BEV,Original,45,Female,5.74,0,5,5,5,5,1,2,,No Charging,Level 2,No charging,,1,32
2877,84,BEV,Original,35,Male,13.3,0,3,4,4,4,1,2,"$50,000 to $99,999",No Charging,,,,0,40
2879,238,BEV,Original,55,Male,8.17,7,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,Level 1,No charging,34,0,40
2881,271,BEV,Original,65,Male,2.61,0,5,3,5,5,3,4,"$450,000 to $499,999",Level 2,No charging,DC Fast,24,0,40
2883,84,BEV,Continued,55,Male,2.23,0,5,5,3,5,2,5,"$100,000 to $149,999",Level 1,No charging,DC Fast,14,1,40
2885,271,BEV,Original,55,Female,2.3,0,5,5,5,4,2,5,"$100,000 to $149,999",No Charging,,,,0,40
2886,271,BEV,Original,65,Male,99.71,5,4,3,4,5,4,4,I prefer not to answer,Level 2,,,13,0,40
2887,87,BEV,Continued,55,Female,1.95,0,4,5,5,5,2,5,"$50,000 to $99,999",Level 1,Level 1,No charging,16,1,40
2889,81,BEV,Continued,55,Female,5.42,0,4,2,5,4,2,4,"$50,000 to $99,999",Level 1,Level 2,Level 2,,1,40
2892,84,BEV,Original,35,Male,18.19,4,5,5,5,4,2,3,"$400,000 to $449,999",Level 2,Level 1,DC Fast,,0,40
2893,84,BEV,Original,35,Female,10.44,0,5,4,5,5,4,5,"$150,000 to $199,999",Level 2,No charging,DC Fast,17,0,40
2896,87,BEV,Continued,65,Male,,0,5,5,5,5,1,5,"$50,000 to $99,999",Level 2,,,,1,40
2900,218,BEV,Original,65,Male,16.36,5,5,5,5,5,5,5,"$250,000 to $299,999",Level 2,Level 2,No charging,24,0,40
2901,81,BEV,Original,80,Male,2.25,0,5,5,5,5,3,5,"$250,000 to $299,999",Level 1,No charging,No charging,24,0,40
2902,111,BEV,Original,,,,0,,,,,,,,Level 2,No charging,DC Fast,29,1,1
2903,271,BEV,Continued,35,Male,7.34,0,5,5,5,5,5,4,"$500,000 or more",Level 2,No charging,No charging,,1,40
2905,84,BEV,Discontinued,65,Female,,0,5,5,5,5,2,4,"$100,000 to $149,999",Level 2,No charging,No charging,24,1,40
2907,271,BEV,Continued,65,Male,18.94,0,5,5,5,5,5,5,I prefer not to answer,Level 2,No charging,No charging,24,1,40
2908,271,BEV,Original,55,Male,,0,,,,,,,,Level 2,Level 2,DC Fast,15,0,17
2911,87,BEV,Continued,55,Male,19.72,0,3,3,5,3,2,3,"$200,000 to $249,999",Level 2,,,14,1,40
2913,87,BEV,Continued,75,Male,2.2,0,4,5,5,5,5,5,"$500,000 or more",Level 2,No charging,No charging,24,1,40
2914,271,BEV,Continued,45,Male,9.95,0,5,5,5,4,4,5,"$200,000 to $249,999",Level 2,No charging,No charging,24,0,40
2917,87,BEV,Continued,55,Male,53.23,0,5,5,5,5,1,5,"$450,000 to $499,999",Level 1,Level 2,No charging,28,1,39
2918,82,BEV,Continued,45,Male,62.58,0,5,5,5,5,2,2,"Less than $50,000",No Charging,,Level 2,41,1,40
2919,271,BEV,Original,65,Male,7.49,8,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,,DC Fast,17,0,40
2920,84,BEV,Continued,65,Male,10.31,0,5,5,5,5,1,4,"$200,000 to $249,999",Level 2,No charging,DC Fast,17,0,40
2921,271,BEV,Original,75,Male,56.08,8,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,No charging,No charging,101,0,40
2922,84,BEV,Continued,45,Male,22.88,0,3,4,4,2,1,2,"$200,000 to $249,999",Level 2,Level 1,No charging,24,1,40
2924,271,BEV,Original,75,Male,16.74,2,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,24,0,40
2925,84,BEV,Discontinued,55,Male,2.2,0,4,4,5,4,2,4,"$100,000 to $149,999",Level 2,Level 2,No charging,24,1,40
2926,84,BEV,Continued,45,Female,11.43,0,5,5,5,5,5,5,I prefer not to answer,Level 2,,Level 2,115,1,40
2929,84,BEV,Original,,,,0,,,,,,,,Level 2,No charging,No charging,24,1,1
2936,87,BEV,Continued,65,Male,14.11,0,5,5,5,5,2,5,"$250,000 to $299,999",Level 2,,,24,1,40
2937,87,BEV,Original,55,Female,4.73,0,4,5,5,5,2,3,"$150,000 to $199,999",Level 1,,,18,0,40
2939,271,BEV,Original,75,Male,,1,5,5,5,5,4,5,"$500,000 or more",Level 2,,,17,0,40
2944,271,BEV,Continued,35,Male,,0,5,5,5,4,5,5,"$500,000 or more",Level 2,No charging,No charging,24,0,40
2945,84,BEV,Continued,65,Male,8.75,0,4,5,5,3,1,4,"$50,000 to $99,999",Level 1,DC Fast,No charging,23,1,40
2946,84,BEV,Discontinued,55,Female,9.59,0,5,4,4,5,3,3,"$150,000 to $199,999",Level 1,Level 1,Level 1,24,1,40
2947,84,BEV,Discontinued,75,Male,1.74,0,4,3,5,5,2,5,"$250,000 to $299,999",Level 2,No charging,No charging,24,1,40
2948,84,BEV,Original,55,Male,1.19,0,5,5,5,5,3,5,"$100,000 to $149,999",No Charging,,,,0,40
2949,103,BEV,Continued,35,Male,61.5,0,5,5,5,5,2,4,"$100,000 to $149,999",Level 2,,Level 2,27,1,40
2950,81,BEV,Original,75,Male,78.26,0,5,5,5,5,5,5,"$200,000 to $249,999",Level 1,,,26,0,40
2951,84,BEV,Continued,45,Male,4.27,0,3,5,5,5,2,3,"$350,000 to $399,999",Level 2,,Level 2,24,1,40
2952,87,BEV,Discontinued,,,,0,,,,,,,,Level 2,,Level 1 & Level 2,23,1,10
2953,270,BEV,Original,75,Male,3.31,1,5,5,5,5,3,5,"$200,000 to $249,999",Level 2,No charging,No charging,30,0,40
2956,111,BEV,Continued,45,Female,3.76,0,5,5,5,5,5,5,I prefer not to answer,Level 2,Level 1,No charging,24,1,40
2957,84,BEV,Original,,,,0,,,,,,,,No Charging,,,24,1,1
2958,84,BEV,Continued,65,Male,39.7,0,5,4,4,4,2,5,"$500,000 or more",Level 2,No charging,No charging,25,1,40
2959,271,BEV,Original,65,Male,7.37,6,5,5,5,5,4,5,"$100,000 to $149,999",Level 2,No charging,DC Fast,95,0,39
2962,84,BEV,Original,45,Female,11.29,0,5,5,5,5,2,2,"$450,000 to $499,999",Level 2,,,23,0,40
2965,84,BEV,Original,55,Male,8.08,0,5,5,5,5,5,5,I prefer not to answer,Level 2,Level 2,No charging,50,1,40
2966,76,BEV,Continued,45,Male,13.08,0,3,4,5,4,4,4,I prefer not to answer,Level 1,,Level 2,114,1,40
2971,310,BEV,Original,55,Female,5.79,0,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,50,0,40
2972,84,BEV,Discontinued,65,Male,,0,5,5,5,5,3,4,"$100,000 to $149,999",No Charging,,,,0,40
2973,87,BEV,Continued,55,Male,,0,4,5,5,5,2,5,"$200,000 to $249,999",Level 2,No charging,No charging,24,1,40
2974,84,BEV,Continued,45,Male,10.28,0,2,3,4,4,1,2,"$100,000 to $149,999",No Charging,No charging,Level 1 & Level 2,23,1,40
2978,84,BEV,Discontinued,45,Female,,0,5,3,2,5,3,3,"$150,000 to $199,999",Level 1,No charging,DC Fast,17,1,40
2979,271,BEV,Original,65,Male,2.03,4,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,No charging,No charging,24,0,40
2980,87,BEV,Continued,35,Male,6.25,0,3,5,5,4,2,2,"$200,000 to $249,999",Level 1,,Level 2,,1,40
2981,68,BEV,Continued,45,Female,,0,4,5,5,5,4,4,"$100,000 to $149,999",Level 2,,Level 2,23,1,40
2982,271,BEV,Continued,65,Male,18.59,0,5,5,5,1,4,4,"$200,000 to $249,999",Level 2,,Level 2,18,0,40
2984,271,BEV,Original,55,Male,9.36,10,5,5,5,5,5,5,"$500,000 or more",No Charging,,,,0,40
2985,84,BEV,Discontinued,45,Male,,0,4,5,5,4,2,3,"$350,000 to $399,999",Level 1,No charging,No charging,16,0,40
2986,103,BEV,Original,65,Male,19.4,0,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,,,24,0,40
2987,271,BEV,Original,65,Male,0.91,7,5,5,5,4,4,5,"$100,000 to $149,999",Level 2,No charging,No charging,,0,40
2988,271,BEV,Continued,80,Female,,0,,,,,,,,Level 2,No charging,No charging,,1,16
2989,81,BEV,Original,55,Male,0.96,0,5,5,5,5,4,5,"$400,000 to $449,999",Level 2,No charging,No charging,46,0,40
2991,87,BEV,Original,65,Male,33.74,0,3,5,5,4,2,4,"$100,000 to $149,999",Level 1,,,33,0,40
2992,84,BEV,Discontinued,45,Female,29.73,0,5,4,5,4,4,4,"$250,000 to $299,999",Level 2,No charging,No charging,,1,40
2993,87,BEV,Discontinued,55,Male,3.2,0,5,5,5,5,3,5,"$150,000 to $199,999",Level 2,Level 1,No charging,42,1,40
2995,84,BEV,Continued,75,Male,8.87,0,5,5,5,5,5,5,"$50,000 to $99,999",Level 1,No charging,Level 2,14,1,40
2996,271,BEV,Original,35,Male,24.71,1,5,5,5,5,5,5,"$500,000 or more",Level 2,No charging,No charging,24,0,40
2997,84,BEV,Continued,55,Male,14.39,0,5,5,4,3,1,3,"$250,000 to $299,999",Level 1,No charging,No charging,32,1,40
3000,84,BEV,Continued,,,,0,,,,,,,,Level 2,,DC Fast,34,1,6
3002,271,BEV,Original,65,Male,5.37,5,5,5,5,4,5,5,"$100,000 to $149,999",Level 2,Level 2,No charging,24,0,40
3003,271,BEV,Original,55,Male,10.26,2,5,5,5,5,4,5,I prefer not to answer,Level 1,Level 2,No charging,24,0,40
3004,68,BEV,Continued,55,Male,1.99,0,3,5,5,5,2,2,"$50,000 to $99,999",Level 1,,,24,1,40
3005,84,BEV,Continued,45,Male,22.03,0,5,5,5,5,4,5,"$100,000 to $149,999",Level 2,Level 1,Level 1,98,1,40
3006,84,BEV,Continued,65,Male,20.29,0,3,5,5,5,4,4,I prefer not to answer,Level 2,Level 2,No charging,95,1,40
3007,81,BEV,Continued,45,Female,3.33,0,5,5,5,5,4,5,,No Charging,,,50,1,38
3010,271,BEV,Original,80,Male,5.39,0,5,5,5,5,4,5,"$250,000 to $299,999",Level 2,No charging,No charging,30,0,40
3012,271,BEV,Continued,45,Male,4.19,0,5,5,5,5,5,5,"$350,000 to $399,999",Level 2,Level 2,No charging,18,0,40
3013,238,BEV,Original,65,Female,27.84,0,5,4,5,5,5,4,"$100,000 to $149,999",Level 2,No charging,No charging,17,0,40
3014,271,BEV,Original,65,Female,,0,5,5,5,4,4,4,I prefer not to answer,Level 1,,DC Fast,24,0,40
3015,271,BEV,Original,65,Male,30.08,6,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,DC Fast,89,0,40
3016,271,BEV,Original,45,Male,5.19,1,5,5,5,5,5,4,"$100,000 to $149,999",Level 2,No charging,No charging,16,0,40
3018,84,BEV,Discontinued,65,Female,5.46,0,5,5,5,5,4,5,"$200,000 to $249,999",Level 1,,Level 2,32,1,40
3020,270,BEV,Original,75,Male,135.94,2,4,5,5,5,5,5,"$350,000 to $399,999",Level 2,No charging,No charging,24,0,40
3021,111,BEV,Discontinued,65,Male,,0,5,5,5,5,4,5,"$200,000 to $249,999",Level 2,No charging,No charging,24,1,40
3023,271,BEV,Original,65,Female,18.68,2,5,5,5,5,5,5,"$50,000 to $99,999",No Charging,,,,0,40
3026,271,BEV,Original,75,Male,14.35,1,5,3,5,5,5,2,"$500,000 or more",Level 2,Level 2,No charging,27,0,40
3029,84,BEV,Continued,65,Male,5.7,0,5,5,5,5,4,5,"$250,000 to $299,999",Level 2,Level 2,No charging,23,0,40
3032,84,BEV,Continued,65,Male,,0,3,3,5,5,2,5,"$300,000 to $349,999",Level 1,No charging,No charging,95,1,40
3033,84,BEV,Continued,65,Male,,0,4,5,5,5,4,5,"$50,000 to $99,999",Level 1,,,24,1,40
3034,87,BEV,Continued,35,Male,13.64,0,5,5,5,5,4,4,"$250,000 to $299,999",No Charging,,Level 2,24,1,40
3037,270,BEV,Original,75,Male,46.17,12,5,5,5,4,3,5,I prefer not to answer,Level 2,No charging,DC Fast,130,0,40
3038,84,BEV,Continued,45,Female,16.6,0,4,2,4,5,2,3,I prefer not to answer,Level 1,Level 2,No charging,24,1,40
3039,81,BEV,Continued,65,Female,11.58,0,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,,,,1,40
3040,238,BEV,Original,25,Male,7.71,0,5,5,5,4,5,5,"$50,000 to $99,999",Level 2,Level 2,No charging,39,1,40
3041,84,BEV,Continued,35,Male,22.03,0,2,4,5,5,1,4,"$300,000 to $349,999",No Charging,Level 2,No charging,24,1,40
3042,271,BEV,Original,65,Female,2.38,3,5,5,5,5,5,5,I prefer not to answer,Level 2,No charging,No charging,89,0,40
